"Zipcode","ZipCodeType","City","State","Lat","Long","TaxReturnsFiled","EstimatedPopulation","TotalWages","averageWage"
"78411","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,12409,21125,397653116," 18823.82"
"78412","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,15315,25241,477435866," 18915.09"
"78413","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,15980,27973,689245920," 24639.69"
"78414","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,12368,23189,657418081," 28350.43"
"78415","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,16181,28579,430396926," 15059.90"
"78416","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,6547,11479,139621678," 12163.23"
"78417","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,1777,3233,45661931," 14123.70"
"78418","STANDARD","CORPUS CHRISTI","TX",27.8,-97.39,12479,22032,491627022," 22314.23"
"78426","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,339,601,13090729," 21781.58"
"78427","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,515,898,20814575," 23178.81"
"78460","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,295,509,12169321," 23908.29"
"78463","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,350,555,10006230," 18029.24"
"78465","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,315,498,6817237," 13689.23"
"78466","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,562,889,20832982," 23434.18"
"78467","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,479,799,11633418," 14559.97"
"78468","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,368,602,12648314," 21010.49"
"78469","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,429,693,15979579," 23058.56"
"78480","PO BOX","CORPUS CHRISTI","TX",27.8,-97.39,459,800,16267714," 20334.64"
"78014","STANDARD","COTULLA","TX",28.43,-99.23,1737,3181,42741102," 13436.37"
"78615","STANDARD","COUPLAND","TX",30.46,-97.38,558,999,18362564," 18380.94"
"76636","STANDARD","COVINGTON","TX",32.17,-97.25,680,1269,24221157," 19086.81"
"79731","STANDARD","CRANE","TX",31.39,-102.35,1711,3357,72499353," 21596.47"
"76638","STANDARD","CRAWFORD","TX",31.53,-97.44,1260,2423,60535904," 24983.86"
"78839","STANDARD","CRYSTAL CITY","TX",28.68,-99.82,3087,5859,58606484," 10002.81"
"77954","STANDARD","CUERO","TX",29.09,-97.28,4308,7702,127715849," 16582.17"
"78616","STANDARD","DALE","TX",29.87,-97.53,2541,4715,77982540," 16539.24"
"76639","STANDARD","DAWSON","TX",31.89,-96.71,617,1117,16670274," 14924.15"
"78840","STANDARD","DEL RIO","TX",29.37,-100.89,18045,34843,524367252," 15049.43"
"78841","PO BOX","DEL RIO","TX",29.37,-100.89,953,1808,22894000," 12662.61"
"78842","PO BOX","DEL RIO","TX",29.37,-100.89,728,1342,24661767," 18376.88"
"78617","STANDARD","DEL VALLE","TX",30.16,-97.6,6898,13088,199670199," 15255.97"
"78016","STANDARD","DEVINE","TX",29.14,-98.9,3911,7256,122646677," 16902.79"
"78850","STANDARD","D HANIS","TX",29.35,-99.31,518,972,15664238," 16115.47"
"78017","STANDARD","DILLEY","TX",28.66,-99.17,1330,2511,34329782," 13671.76"
"78537","STANDARD","DONNA","TX",26.16,-98.05,12110,23668,244338098," 10323.56"
"78619","STANDARD","DRIFTWOOD","TX",30.11,-98.03,1346,2577,93613459," 36326.53"
"78620","STANDARD","DRIPPING SPRINGS","TX",30.18,-98.08,6574,12581,381103691," 30292.00"
"78351","PO BOX","DRISCOLL","TX",27.67,-97.75,373,712,9892311," 13893.70"
"78852","STANDARD","EAGLE PASS","TX",28.7,-100.49,16859,34295,405474928," 11823.15"
"78853","PO BOX","EAGLE PASS","TX",28.7,-100.49,4645,9446,94936009," 10050.39"
"78538","STANDARD","EDCOUCH","TX",26.29,-97.96,3415,6689,70887559," 10597.63"
"76524","STANDARD","EDDY","TX",31.35,-97.3,1244,2318,40255226," 17366.36"
"78539","STANDARD","EDINBURG","TX",26.29,-98.16,14119,26436,496095413," 18765.90"
"78540","PO BOX","EDINBURG","TX",26.29,-98.16,2374,4423,71995542," 16277.54"
"78541","STANDARD","EDINBURG","TX",26.46,-98.25,13181,25248,347145060," 13749.41"
"78542","STANDARD","EDINBURG","TX",26.35,-98.11,12118,25360,298334496," 11763.98"
"77957","STANDARD","EDNA","TX",28.97,-96.64,3635,6623,115619261," 17457.23"
"78621","STANDARD","ELGIN","TX",30.34,-97.37,8802,16211,318038057," 19618.66"
"78112","STANDARD","ELMENDORF","TX",29.25,-98.33,3222,5989,86248056," 14401.08"
"76640","STANDARD","ELM MOTT","TX",31.67,-97.1,1447,2480,40537352," 16345.71"
"79901","STANDARD","EL PASO","TX",31.84,-106.43,6336,12682,91447915,"  7210.84"
"79902","STANDARD","EL PASO","TX",31.84,-106.43,9471,16056,270117955," 16823.49"
"79903","STANDARD","EL PASO","TX",31.84,-106.43,7902,14072,163746053," 11636.30"
"79904","STANDARD","EL PASO","TX",31.84,-106.43,12830,24327,299539712," 12313.06"
"79905","STANDARD","EL PASO","TX",31.84,-106.43,10126,18528,171092470,"  9234.27"
"79906","STANDARD","EL PASO","TX",31.84,-106.43,1731,3845,58980479," 15339.53"
"79907","STANDARD","EL PASO","TX",31.84,-106.43,23443,43435,476840996," 10978.27"
"79908","STANDARD","EL PASO","TX",31.84,-106.43,501,1253,23339920," 18627.23"
"79911","STANDARD","EL PASO","TX",31.84,-106.43,501,1031,31967216," 31006.03"
"79912","STANDARD","EL PASO","TX",31.84,-106.43,31635,58177,1431668068," 24608.83"
"79913","PO BOX","EL PASO","TX",31.84,-106.43,769,1308,33197682," 25380.49"
"79915","STANDARD","EL PASO","TX",31.84,-106.43,16044,29001,316247822," 10904.72"
"79916","STANDARD","FORT BLISS","TX",31.84,-106.43,1668,1803,35153258," 19497.09"
"79917","PO BOX","EL PASO","TX",31.84,-106.43,345,650,5996121,"  9224.80"
"79922","STANDARD","EL PASO","TX",31.84,-106.43,3867,7268,226068674," 31104.66"
"79924","STANDARD","EL PASO","TX",31.84,-106.43,24866,45854,612935333," 13367.11"
"79925","STANDARD","EL PASO","TX",31.84,-106.43,17772,31120,493322872," 15852.28"
"79927","STANDARD","EL PASO","TX",31.84,-106.43,15161,29950,316469001," 10566.58"
"79928","STANDARD","EL PASO","TX",31.65,-106.15,16079,33379,478081233," 14322.81"
"79930","STANDARD","EL PASO","TX",31.84,-106.43,11298,20170,245534841," 12173.27"
"79932","STANDARD","EL PASO","TX",31.84,-106.43,9783,18705,393114623," 21016.55"
"79934","STANDARD","EL PASO","TX",31.84,-106.43,6982,14026,277099815," 19756.15"
"79935","STANDARD","EL PASO","TX",31.84,-106.43,7655,13653,216695122," 15871.61"
"79936","STANDARD","EL PASO","TX",31.84,-106.43,46203,88503,1519147089," 17164.92"
"79938","STANDARD","EL PASO","TX",31.84,-106.43,16996,35094,561898446," 16011.24"
"79995","PO BOX","EL PASO","TX",31.84,-106.43,386,730,8811273," 12070.24"
"79996","PO BOX","EL PASO","TX",31.84,-106.43,452,791,12427548," 15711.19"
"79997","PO BOX","EL PASO","TX",31.84,-106.43,342,541,12197364," 22545.96"
"78543","PO BOX","ELSA","TX",26.29,-97.99,3545,6695,75196954," 11231.81"
"78019","PO BOX","ENCINAL","TX",28.04,-99.35,388,714,10355533," 14503.55"
"76525","STANDARD","EVANT","TX",31.47,-98.14,408,749,8698897," 11614.01"
"79838","PO BOX","FABENS","TX",31.5,-106.15,3498,6879,69150979," 10052.48"
"78545","PO BOX","FALCON HEIGHTS","TX",26.56,-99.12,256,540,4361779,"  8077.37"
"78355","STANDARD","FALFURRIAS","TX",27.22,-98.14,2939,5377,70548845," 13120.48"
"78113","STANDARD","FALLS CITY","TX",28.98,-98.02,988,1807,38730472," 21433.58"
"78940","STANDARD","FAYETTEVILLE","TX",29.9,-96.67,907,1615,28809034," 17838.41"
"78623","STANDARD","FISCHER","TX",29.96,-98.26,455,800,15337625," 19172.03"
"78941","STANDARD","FLATONIA","TX",29.68,-97.1,1251,2294,37307032," 16262.87"
"76527","STANDARD","FLORENCE","TX",30.83,-97.79,1725,3277,62139898," 18962.43"
"78114","STANDARD","FLORESVILLE","TX",29.13,-98.15,8071,15049,287506137," 19104.67"
"79734","STANDARD","FORT DAVIS","TX",30.59,-103.9,945,1649,24701329," 14979.58"
"79839","STANDARD","FORT HANCOCK","TX",31.51,-105.71,669,1396,13218902,"  9469.13"
"79735","STANDARD","FORT STOCKTON","TX",30.89,-102.88,4864,9052,169998711," 18780.24"
"78624","STANDARD","FREDERICKSBURG","TX",30.27,-98.87,10320,18164,308351149," 16975.95"
"78357","STANDARD","FREER","TX",27.88,-98.61,1446,2762,49578272," 17950.13"
"76641","STANDARD","FROST","TX",32.07,-96.8,656,1259,19958959," 15853.03"
"78358","PO BOX","FULTON","TX",28.07,-97.03,1275,2124,23219553," 10931.99"
"77962","STANDARD","GANADO","TX",29.04,-96.51,1509,2870,55500789," 19338.25"
"78547","PO BOX","GARCIASVILLE","TX",26.33,-98.71,978,2039,19273574,"  9452.46"
"79739","STANDARD","GARDEN CITY","TX",31.87,-101.48,439,839,11255626," 13415.53"
"79758","STANDARD","GARDENDALE","TX",32.02,-102.36,971,1773,44932485," 25342.63"
"76528","STANDARD","GATESVILLE","TX",31.44,-97.73,6749,12184,206902084," 16981.46"
"78626","STANDARD","GEORGETOWN","TX",30.64,-97.68,9378,17253,361763338," 20968.14"
"78627","PO BOX","GEORGETOWN","TX",30.64,-97.68,885,1520,34219662," 22512.94"
"78628","STANDARD","GEORGETOWN","TX",30.64,-97.68,11977,22495,627739933," 27905.75"
"78633","STANDARD","GEORGETOWN","TX",30.7,-97.73,8289,15079,304090192," 20166.47"
"78022","STANDARD","GEORGE WEST","TX",28.33,-98.11,2043,3787,65577001," 17316.35"
"78942","STANDARD","GIDDINGS","TX",30.18,-96.92,3852,7076,133806010," 18909.84"
"77963","STANDARD","GOLIAD","TX",28.66,-97.39,2299,4188,70683753," 16877.69"
"78629","STANDARD","GONZALES","TX",29.5,-97.44,4951,9049,136568304," 15092.09"
"76530","STANDARD","GRANGER","TX",30.71,-97.44,1145,2015,36357775," 18043.56"
"78359","PO BOX","GREGORY","TX",27.92,-97.29,975,1787,28160251," 15758.39"
"76642","STANDARD","GROESBECK","TX",31.52,-96.53,2579,4736,80420504," 16980.68"
"78548","PO BOX","GRULLA","TX",26.39,-98.55,1129,2293,24025068," 10477.57"
"77964","STANDARD","HALLETTSVILLE","TX",29.44,-96.94,3599,6372,118527133," 18601.24"
"76531","STANDARD","HAMILTON","TX",31.7,-98.12,2198,3882,60792202," 15660.02"
"78549","PO BOX","HARGILL","TX",26.42,-97.98,398,783,6549050,"  8364.05"
"78550","STANDARD","HARLINGEN","TX",26.19,-97.68,19279,35476,552425626," 15571.81"
"78551","PO BOX","HARLINGEN","TX",26.19,-97.68,595,1060,20078287," 18941.78"
"78552","STANDARD","HARLINGEN","TX",26.19,-97.68,11561,22159,365211670," 16481.41"
"78553","PO BOX","HARLINGEN","TX",26.19,-97.68,1157,2013,30328230," 15066.18"
"78631","STANDARD","HARPER","TX",30.3,-99.25,1107,2088,31586498," 15127.63"
"78632","STANDARD","HARWOOD","TX",29.66,-97.48,417,756,12660663," 16746.91"
"78361","STANDARD","HEBBRONVILLE","TX",27.31,-98.68,2062,3859,57934273," 15012.77"
"78023","STANDARD","HELOTES","TX",29.56,-98.69,10675,21122,700573084," 33167.93"
"76643","STANDARD","HEWITT","TX",31.45,-97.19,6354,11819,263723058," 22313.48"
"78557","STANDARD","HIDALGO","TX",26.1,-98.25,5903,12003,122416036," 10198.79"
"76645","STANDARD","HILLSBORO","TX",32,-97.11,4547,8425,122502546," 14540.36"
"78117","STANDARD","HOBSON","TX",28.93,-97.98,273,495,9523502," 19239.40"
"76534","STANDARD","HOLLAND","TX",30.88,-97.4,1095,2039,34855735," 17094.52"
"78861","STANDARD","HONDO","TX",29.35,-99.15,5000,9110,144206903," 15829.52"
"76648","STANDARD","HUBBARD","TX",31.84,-96.8,1017,1841,29378952," 15958.15"
"78024","STANDARD","HUNT","TX",30.06,-99.33,706,1266,21468551," 16957.78"
"78634","STANDARD","HUTTO","TX",30.54,-97.54,9165,17690,426624320," 24116.69"
"78944","STANDARD","INDUSTRY","TX",29.99,-96.49,324,555,10720279," 19315.82"
"77968","STANDARD","INEZ","TX",28.87,-96.79,1141,2188,53540760," 24470.18"
"78362","STANDARD","INGLESIDE","TX",27.87,-97.2,4225,7800,155456114," 19930.27"
"78025","STANDARD","INGRAM","TX",30.07,-99.23,2368,4186,51608477," 12328.83"
"79744","PO BOX","IRAAN","TX",30.91,-101.89,585,1166,26932394," 23098.11"
"76649","STANDARD","IREDELL","TX",31.98,-97.87,322,579,11860180," 20483.90"
"76651","STANDARD","ITALY","TX",32.18,-96.88,1276,2328,43869221," 18844.17"
"76537","STANDARD","JARRELL","TX",30.81,-97.6,1762,3361,65916613," 19612.20"
"78636","STANDARD","JOHNSON CITY","TX",30.27,-98.4,1647,2970,56355591," 18974.95"
"76538","STANDARD","JONESBORO","TX",31.59,-97.75,330,615,9473906," 15404.73"
"78026","STANDARD","JOURDANTON","TX",28.91,-98.54,2431,4473,75882072," 16964.47"
"78118","STANDARD","KARNES CITY","TX",28.88,-97.9,1688,3057,46195635," 15111.43"
"76539","STANDARD","KEMPNER","TX",31.07,-98,3543,6791,136795980," 20143.72"
"78119","STANDARD","KENEDY","TX",28.81,-97.85,1968,3584,51263682," 14303.48"
"79745","STANDARD","KERMIT","TX",31.85,-103.09,2442,4819,95996386," 19920.40"
"78028","STANDARD","KERRVILLE","TX",30.04,-99.13,16389,28323,413244536," 14590.42"
"78029","PO BOX","KERRVILLE","TX",30.04,-99.13,1448,2364,37486794," 15857.36"
"76540","PO BOX","KILLEEN","TX",31.09,-97.71,450,727,11169467," 15363.78"
"76541","STANDARD","KILLEEN","TX",31.09,-97.71,7581,13018,156320708," 12008.04"
"76542","STANDARD","KILLEEN","TX",31.09,-97.71,15018,28695,522721755," 18216.48"
"76543","STANDARD","KILLEEN","TX",31.09,-97.71,12391,22469,329515990," 14665.36"
"76544","STANDARD","FORT HOOD","TX",31.09,-97.71,10048,20511,231668934," 11294.86"
"76547","PO BOX","KILLEEN","TX",31.09,-97.71,437,711,14655137," 20612.01"
"76548","STANDARD","HARKER HEIGHTS","TX",31.06,-97.65,10661,20541,422227386," 20555.35"
"76549","STANDARD","KILLEEN","TX",31.09,-97.71,16626,32269,530478901," 16439.27"
"78638","STANDARD","KINGSBURY","TX",29.65,-97.81,890,1603,30387961," 18956.93"
"78639","STANDARD","KINGSLAND","TX",30.66,-98.45,3104,5456,72439183," 13276.98"
"78363","STANDARD","KINGSVILLE","TX",27.5,-97.86,11135,19820,338981597," 17103.01"
"78364","PO BOX","KINGSVILLE","TX",27.5,-97.86,895,1539,31608908," 20538.60"
"78870","STANDARD","KNIPPA","TX",29.3,-99.63,381,707,9746316," 13785.45"
"76652","STANDARD","KOPPERL","TX",32.11,-97.58,433,804,13128492," 16328.97"
"76653","STANDARD","KOSSE","TX",31.3,-96.62,462,847,12844402," 15164.58"
"78640","STANDARD","KYLE","TX",29.99,-97.87,16853,32070,675386965," 21059.77"
"78558","PO BOX","LA BLANCA","TX",26.3,-97.94,1109,2206,22969512," 10412.29"
"78039","STANDARD","LA COSTE","TX",29.3,-98.81,834,1493,24508617," 16415.68"
"78559","STANDARD","LA FERIA","TX",26.15,-97.82,4393,8320,111930079," 13453.13"
"78945","STANDARD","LA GRANGE","TX",29.9,-96.87,4553,8215,160490044," 19536.22"
"78560","STANDARD","LA JOYA","TX",26.24,-98.47,1840,3698,46524695," 12581.04"
"76550","STANDARD","LAMPASAS","TX",31.06,-98.18,5180,9463,158449263," 16744.08"
"78872","PO BOX","LA PRYOR","TX",28.94,-99.84,686,1332,16327692," 12258.03"
"78040","STANDARD","LAREDO","TX",27.53,-99.48,15169,28418,290900892," 10236.50"
"78041","STANDARD","LAREDO","TX",27.53,-99.48,18729,35152,560798206," 15953.52"
"78042","PO BOX","LAREDO","TX",27.53,-99.48,849,1521,19777833," 13003.18"
"78043","STANDARD","LAREDO","TX",27.53,-99.48,15312,29088,350720149," 12057.21"
"78044","PO BOX","LAREDO","TX",27.53,-99.48,1111,2010,28216432," 14038.03"
"78045","STANDARD","LAREDO","TX",27.53,-99.48,21354,42658,828941434," 19432.26"
"78046","STANDARD","LAREDO","TX",27.53,-99.48,20951,42901,455877085," 10626.26"
"78561","PO BOX","LASARA","TX",26.53,-97.88,255,523,5409635," 10343.47"
"78121","STANDARD","LA VERNIA","TX",29.35,-98.11,4802,9419,226108550," 24005.58"
"78562","PO BOX","LA VILLA","TX",26.29,-97.92,902,1781,16904353,"  9491.50"
"78873","STANDARD","LEAKEY","TX",29.72,-99.76,772,1373,13322132,"  9702.94"
"78641","STANDARD","LEANDER","TX",30.56,-97.86,17529,33858,876000412," 25872.77"
"78645","STANDARD","LEANDER","TX",30.56,-97.86,4748,8465,233826093," 27622.69"
"78646","PO BOX","LEANDER","TX",30.56,-97.86,583,1029,20061792," 19496.40"
"78946","STANDARD","LEDBETTER","TX",30.23,-96.76,406,721,11243979," 15594.98"
"78050","PO BOX","LEMING","TX",29.06,-98.48,466,910,11136580," 12238.00"
"78947","STANDARD","LEXINGTON","TX",30.41,-97,1873,3544,72812266," 20545.22"
"78642","STANDARD","LIBERTY HILL","TX",30.66,-97.92,3982,7808,196552311," 25173.20"
"78948","STANDARD","LINCOLN","TX",30.31,-96.97,386,711,11620917," 16344.47"
"78563","STANDARD","LINN","TX",26.6,-98.19,308,590,8163718," 13836.81"
"76554","STANDARD","LITTLE RIVER ACADEMY","TX",30.97,-97.37,958,1813,32247895," 17787.04"
"78643","STANDARD","LLANO","TX",30.75,-98.67,2897,5102,74204106," 14544.12"
"78644","STANDARD","LOCKHART","TX",29.87,-97.67,7049,12604,216362778," 17166.20"
"77971","STANDARD","LOLITA","TX",28.81,-96.44,384,750,14998054," 19997.41"
"76655","STANDARD","LORENA","TX",31.38,-97.21,3617,6943,157738789," 22719.11"
"78565","PO BOX","LOS EBANOS","TX",26.33,-98.46,504,1017,9101957,"  8949.81"
"78566","STANDARD","LOS FRESNOS","TX",26.07,-97.47,5287,10391,143797816," 13838.69"
"78567","PO BOX","LOS INDIOS","TX",26.1,-97.65,438,890,7314978,"  8219.08"
"76656","STANDARD","LOTT","TX",31.2,-97.03,993,1808,28580938," 15808.04"
"78648","STANDARD","LULING","TX",29.68,-97.64,3123,5660,91213605," 16115.48"
"78569","STANDARD","LYFORD","TX",26.41,-97.78,1578,2993,37896669," 12661.77"
"78052","STANDARD","LYTLE","TX",29.23,-98.79,2836,5379,89715276," 16678.80"
"78501","STANDARD","MCALLEN","TX",26.21,-98.23,22199,40712,601147060," 14765.84"
"78502","PO BOX","MCALLEN","TX",26.21,-98.23,1637,2966,60478049," 20390.44"
"78503","STANDARD","MCALLEN","TX",26.21,-98.23,7794,14859,209992567," 14132.35"
"78504","STANDARD","MCALLEN","TX",26.21,-98.23,17978,34673,797019024," 22986.73"
"78505","PO BOX","MCALLEN","TX",26.21,-98.23,902,1682,22515793," 13386.32"
"79752","STANDARD","MC CAMEY","TX",31.13,-102.21,919,1750,33403496," 19087.71"
"78650","STANDARD","MC DADE","TX",30.3,-97.22,670,1248,24572411," 19689.43"
"76657","STANDARD","MC GREGOR","TX",31.45,-97.37,4083,7699,192726764," 25032.70"
"78123","STANDARD","MC QUEENEY","TX",29.59,-98.04,1215,2101,41594236," 19797.35"
"78054","PO BOX","MACDONA","TX",29.41,-98.63,255,450,4986367," 11080.82"
"78652","STANDARD","MANCHACA","TX",30.13,-97.89,2138,3720,86343263," 23210.55"
"78653","STANDARD","MANOR","TX",30.34,-97.55,6815,12596,263469580," 20916.92"
"78654","STANDARD","MARBLE FALLS","TX",30.57,-98.27,7992,14340,231661389," 16154.91"
"78657","STANDARD","HORSESHOE BAY","TX",30.57,-98.27,2554,4394,105076540," 23913.64"
"79843","STANDARD","MARFA","TX",30.31,-104.02,1147,1976,29319268," 14837.69"
"78124","STANDARD","MARION","TX",29.57,-98.14,2697,4896,92142699," 18820.00"
"76661","STANDARD","MARLIN","TX",31.3,-96.89,2773,4823,61909324," 12836.27"
"76664","STANDARD","MART","TX",31.54,-96.83,1356,2480,40963066," 16517.37"
"78655","STANDARD","MARTINDALE","TX",29.84,-97.84,1182,2140,40118739," 18747.07"
"78368","STANDARD","MATHIS","TX",28.09,-97.82,3877,7154,105290734," 14717.74"
"78656","STANDARD","MAXWELL","TX",29.88,-97.83,985,1736,28059735," 16163.44"
"78055","STANDARD","MEDINA","TX",29.8,-99.25,707,1238,18515314," 14955.83"
"78570","STANDARD","MERCEDES","TX",26.14,-97.92,10163,19819,208832769," 10537.00"
"76665","STANDARD","MERIDIAN","TX",31.92,-97.64,1071,1972,30708338," 15572.18"
"76667","STANDARD","MEXIA","TX",31.67,-96.48,4860,8709,131575256," 15107.96"
"79701","STANDARD","MIDLAND","TX",32.02,-102.1,11847,21513,372804515," 17329.27"
"79702","PO BOX","MIDLAND","TX",32.02,-102.1,1378,2373,63154490," 26613.78"
"79703","STANDARD","MIDLAND","TX",32.02,-102.1,9180,16563,345725823," 20873.38"
"79704","PO BOX","MIDLAND","TX",32.02,-102.1,391,634,17665245," 27863.16"
"79705","STANDARD","MIDLAND","TX",32.02,-102.1,14160,25476,714829024," 28058.92"
"79706","STANDARD","MIDLAND","TX",32.02,-102.1,7132,13665,306530773," 22431.82"
"79707","STANDARD","MIDLAND","TX",32.02,-102.1,14390,25826,924285646," 35788.96"
"79708","PO BOX","MIDLAND","TX",32.02,-102.1,711,1172,31972662," 27280.43"
"79710","PO BOX","MIDLAND","TX",32.02,-102.1,479,790,25040316," 31696.60"
"79712","PO BOX","MIDLAND","TX",32.02,-102.1,463,794,16420453," 20680.67"
"76556","STANDARD","MILANO","TX",30.7,-96.85,622,1174,20477270," 17442.31"
"76670","STANDARD","MILFORD","TX",32.12,-96.94,538,1001,18151389," 18133.26"
"78572","STANDARD","MISSION","TX",26.21,-98.31,24510,48297,689467242," 14275.57"
"78573","STANDARD","MISSION","TX",26.21,-98.31,12296,24515,311552332," 12708.64"
"78574","STANDARD","MISSION","TX",26.31,-98.35,14582,30029,369076600," 12290.67"
"79756","STANDARD","MONAHANS","TX",31.63,-103.06,3889,7210,150295000," 20845.35"
"76557","STANDARD","MOODY","TX",31.3,-97.36,2113,3982,70625796," 17736.26"
"78057","STANDARD","MOORE","TX",29.05,-99.01,388,727,11494010," 15810.19"
"76671","STANDARD","MORGAN","TX",32.01,-97.6,642,1210,18651902," 15414.80"
"77975","STANDARD","MOULTON","TX",29.57,-97.14,844,1506,24989876," 16593.54"
"78058","STANDARD","MOUNTAIN HOME","TX",30.16,-99.36,553,1014,12957532," 12778.63"
"76673","STANDARD","MOUNT CALM","TX",31.75,-96.88,436,808,14009030," 17337.91"
"78059","STANDARD","NATALIA","TX",29.19,-98.85,1979,3739,57521768," 15384.27"
"78130","STANDARD","NEW BRAUNFELS","TX",29.7,-98.11,26382,47380,915619654," 19325.02"
"78131","PO BOX","NEW BRAUNFELS","TX",29.7,-98.11,946,1576,31293415," 19856.23"
"78132","STANDARD","NEW BRAUNFELS","TX",29.7,-98.11,8371,16088,441759771," 27458.96"
"78133","STANDARD","CANYON LAKE","TX",29.87,-98.26,7483,13172,242961992," 18445.34"
"78950","STANDARD","NEW ULM","TX",29.87,-96.49,928,1685,37544888," 22281.83"
"78140","STANDARD","NIXON","TX",29.26,-97.76,1322,2489,36709528," 14748.71"
"76559","STANDARD","NOLANVILLE","TX",31.07,-97.61,1942,3791,72153531," 19032.85"
